1127,1.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000
1364,0.400,0.120,0.480,0.600,0.360,0.000,0.640,0.480,0.000,0.520
1367,0.167,0.778,0.889,0.667,1.000,0.611,0.000,0.000,0.778,0.944
1456,0.818,1.000,0.727,0.364,0.636,0.000,0.000,0.000,0.000,0.091
1556,0.522,0.739,0.261,0.000,0.870,0.957,0.609,0.435,0.174,0.652
1705,0.000,0.000,0.692,0.115,0.115,0.038,0.654,0.808,0.385,1.000
1756,1.000,0.250,0.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1780,1.000,0.200,0.067,0.933,0.000,0.000,0.267,0.533,0.000,0.000
1783,0.840,0.440,0.120,0.120,0.480,0.760,0.440,0.440,0.520,0.760
1996,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.364
2046,0.565,0.478,0.435,0.348,1.000,0.870,0.609,0.696,0.739,0.522
2062,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.833
2063,0.880,0.400,0.160,0.200,0.200,0.960,0.720,1.000,0.800,1.000
2124,0.143,0.000,0.071,0.714,0.643,0.857,0.500,0.000,0.000,0.429
2156,0.000,0.591,0.136,0.000,1.000,0.364,0.045,0.000,0.000,0.000
2218,0.393,0.464,0.214,0.000,0.000,0.000,0.429,0.607,0.429,0.179
2219,0.414,1.000,0.517,0.345,0.069,0.862,0.586,0.000,0.000,0.000
2399,0.815,0.296,0.037,0.000,1.000,0.741,0.000,0.000,0.407,0.000
2400,0.000,0.474,0.000,1.000,0.579,0.000,0.000,0.000,0.789,0.474
2420,0.348,0.000,0.739,0.000,0.391,0.652,0.435,0.304,0.565,0.783
2551,0.323,1.000,0.613,0.161,0.323,0.581,0.290,0.000,0.484,0.000
2587,0.000,1.000,0.417,0.167,0.167,0.250,0.000,0.000,0.000,0.000
2666,1.000,0.538,0.154,0.000,0.000,0.385,0.269,0.000,0.000,0.000
2739,0.000,0.000,1.000,0.467,0.467,0.467,1.000,0.333,0.067,0.667
2924,0.000,1.000,0.947,0.579,0.000,0.000,0.000,0.789,0.000,0.000
2968,1.000,0.625,0.875,0.187,0.000,0.875,0.375,0.000,0.938,0.000
3018,0.394,0.485,0.364,0.121,0.061,0.394,0.364,0.121,1.000,0.485
302,0.000,1.000,0.187,0.000,0.313,0.813,0.000,0.000,0.875,0.000
3114,0.000,0.571,0.429,0.143,0.964,0.321,0.107,0.000,0.714,0.000
3216,1.000,0.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3221,0.318,0.818,0.909,0.545,0.409,0.182,0.682,0.273,0.000,0.136
3382,0.379,0.621,0.103,1.000,0.586,0.241,0.000,0.310,0.345,0.345
3706,0.571,0.000,0.000,0.929,0.357,0.000,0.000,0.000,0.571,0.857
3768,0.304,0.130,0.739,0.174,0.000,0.522,0.913,0.478,0.522,0.000
3853,1.000,0.000,0.800,0.000,0.400,0.000,0.000,0.000,0.000,0.000
3864,0.100,0.000,0.000,0.000,0.000,0.000,0.200,0.650,1.000,0.600
3976,0.000,0.000,0.667,0.667,1.000,0.000,0.000,0.000,0.000,0.000
4289,0.357,0.571,0.679,0.000,1.000,0.929,0.286,0.143,0.321,0.357
4315,0.613,0.258,0.065,0.419,0.419,0.935,0.613,0.258,0.000,0.774
436,0.071,0.929,0.429,0.000,0.071,1.000,0.000,0.000,0.000,0.000
4602,0.000,0.684,0.421,0.000,0.526,0.632,0.000,0.000,1.000,0.632
4706,0.000,1.000,0.133,0.000,0.000,0.067,0.000,0.000,0.000,0.000
472,-0.034,-0.078,-0.071,-0.047,-0.025,-0.062,-0.040,0.000,0.000,-0.059
473,0.333,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4781,0.636,0.318,1.000,0.773,0.545,0.545,0.773,0.136,0.000,0.000
483,0.148,0.148,0.407,0.296,0.148,0.000,0.000,1.000,0.000,0.000
4831,0.313,0.219,0.000,0.719,0.469,0.219,0.000,0.000,0.000,0.812
4913,0.000,1.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0
4914,0.611,0.389,0.778,0.722,0.667,0.000,0.722,0.611,0.556,0.889
4916,0.750,0.250,1.000,0.187,0.500,0.375,0.625,0.000,0.500,0.437
5040,0.441,0.882,0.588,0.324,0.029,0.000,0.000,0.059,0.324,0.353
5126,1.000,0.000,0.000,0.714,0.000,0.000,0.000,0.000,0.000,0.000
5157,0.000,0.000,0.533,1.000,0.000,0.000,0.000,0.000,0.200,0.133
5201,1.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5238,0.500,0.786,0.786,1.000,0.214,0.000,0.000,0.000,0.000,0.071
5261,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5342,1.000,0.381,0.000,0.429,0.095,0.000,0.000,0.000,0.095,0.000
5371,0.625,0.542,0.333,0.250,0.000,0.583,0.417,0.042,0.333,0.250
5372,0.944,0.556,0.222,1.000,0.111,0.000,0.000,0.000,0.833,0.611
548,0.621,0.448,0.000,0.000,1.000,0.655,0.414,0.241,0.586,0.759
5564,0.000,0.687,0.625,1.000,0.813,0.000,1.000,0.375,0.000,1.000
5569,0.556,0.000,0.556,1.000,0.667,0.444,0.222,0.222,0.000,0.111
5578,0.421,0.105,1.000,0.263,0.000,0.000,0.684,0.579,0.368,0.526
562,0.000,1.000,0.174,0.000,0.087,0.826,0.652,0.000,0.000,0.000
569,0.000,0.750,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.750
5786,0.125,0.792,0.333,0.000,0.000,0.000,0.625,0.000,0.000,0.000
5954,1.000,0.429,0.321,0.071,1.000,0.357,0.000,0.000,0.464,0.429
6084,1.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000
609,1.000,0.769,0.000,0.000,0.769,0.500,0.000,0.000,0.000,0.115
614,0.000,1.000,0.133,0.000,0.000,0.000,0.533,0.400,0.067,0.000
617,0.583,1.000,0.417,0.583,1.000,0.833,0.500,0.167,0.000,0.708
6214,0.364,0.000,0.091,0.000,1.000,0.545,0.000,0.091,0.000,0.000
6218,0.469,0.375,0.625,0.438,0.000,0.000,0.094,0.469,0.531,0.000
624,0.185,0.630,0.333,0.000,0.481,0.000,0.037,0.593,0.630,0.333
6287,0.355,0.419,0.548,0.290,0.000,0.065,0.871,0.419,0.000,0.839
6628,0.480,0.840,0.680,0.760,0.680,0.440,0.480,0.600,0.760,0.560
665,0.158,0.474,0.263,0.000,0.316,0.842,0.211,0.421,0.474,0.684
723,0.263,1.000,0.684,0.000,0.000,0.053,0.737,0.211,0.000,0.000
773,0.200,0.400,0.667,0.533,0.867,0.200,0.000,0.133,0.733,0.667
787,0.074,0.000,1.000,0.630,0.407,0.556,0.519,0.333,0.259,0.593
10567,0.056,0.722,0.667,1.000,0.389,0.000,0.889,0.500,0.278,0.722
10681,0.538,1.000,0.231,0.077,0.154,0.000,0.000,0.000,0.000,0.000
10804,0.000,0.000,0.000,0.455,1.000,0.636,0.545,0.000,0.000,0.000
10820,0.250,0.750,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11099,0.000,0.000,0.000,1.000,0.500,0.000,0.000,0.000,0.000,0.192
11105,0.381,1.000,0.619,0.429,0.667,0.524,0.286,0.952,0.524,0.190
11162,0.000,0.000,0.000,0.333,0.833,1.000,0.083,0.000,0.000,1.000
11189,0.000,0.000,1.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000
11248,0.269,0.308,0.423,0.731,1.000,0.423,0.385,0.538,0.269,0.115
5653,0.000,0.462,1.000,0.846,0.000,0.000,0.615,1.000,1.000,0.077
6186,0.000,1.000,0.158,0.632,0.789,0.000,0.158,0.895,0.684,0.000
6305,0.826,0.565,0.652,0.000,0.826,0.348,0.043,0.000,0.609,0.870
6618,0.394,0.303,0.545,0.303,0.000,0.515,0.667,0.152,0.848,0.606
6707,1.000,0.692,0.269,0.615,0.615,0.423,0.308,0.077,0.000,0.500
6743,0.625,1.000,0.000,0.750,0.000,0.375,0.000,0.000,0.000,0.000
6975,0.000,0.455,1.000,0.909,0.364,0.182,0.182,0.091,0.000,0.000
7076,0.417,1.000,0.583,0.750,0.083,0.000,0.000,0.000,0.000,0.000
7134,0.682,0.318,0.000,0.636,0.273,0.000,0.273,0.364,0.000,0.318
7169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.500
7176,0.579,0.632,0.526,1.000,0.421,0.000,0.000,0.000,0.000,0.105
7180,0.629,0.543,0.514,0.286,0.200,0.571,0.657,0.371,0.314,0.429
7272,1.000,0.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7285,0.900,0.900,0.500,0.500,1.000,0.400,0.000,0.000,0.000,0.000
7306,0.529,0.882,1.000,0.471,0.235,0.000,0.059,0.235,0.000,0.000
7307,0.050,0.650,0.200,0.250,0.500,0.150,0.550,0.300,0.800,0.600
7367,0.000,0.000,1.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000
7378,0.389,1.000,0.500,0.167,0.333,0.667,0.556,0.444,0.000,0.000
7463,0.000,1.000,0.588,0.000,0.000,0.000,0.647,0.471,0.118,0.000
7481,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000
7746,0.448,0.621,0.517,0.828,1.000,0.793,0.552,0.414,0.379,0.586
7815,0.000,0.000,0.591,0.318,0.864,0.864,0.818,1.000,0.682,0.500
7965,1.000,0.654,0.577,0.077,0.000,0.192,0.654,0.962,0.615,0.346
7981,0.125,0.812,1.000,0.594,0.281,0.187,0.875,0.719,0.375,0.750
8059,0.000,0.000,1.000,0.143,0.000,0.000,0.190,0.048,0.000,0.000
8179,0.222,1.000,0.056,0.111,0.111,0.000,0.000,0.000,0.000,0.000
8332,0.765,1.000,0.706,0.294,0.000,0.235,0.000,0.000,0.000,0.000
8356,0.000,0.500,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
8377,1.000,0.000,0.000,0.000,0.667,0.000,1.000,0.000,0.167,0.000
8463,0.227,0.545,1.000,1.000,0.591,0.545,0.182,0.000,0.000,0.000
8588,1.000,0.364,0.000,0.000,0.000,0.000,0.000,0.000,0.364,0.000
8598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000
8816,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8837,0.706,0.765,1.000,0.588,0.176,0.176,0.941,0.176,0.000,0.000
8981,0.000,0.000,0.000,0.000,0.455,0.227,0.318,0.409,0.000,0.364
8989,0.150,1.000,0.700,0.150,0.000,0.000,0.000,0.000,0.000,0.000
9031,0.720,0.280,0.000,0.000,0.000,0.000,0.640,0.360,0.120,0.040
9093,0.077,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.385,0.000
9247,0.722,0.000,0.389,0.778,0.333,0.000,1.000,0.278,0.222,0.722
9252,1.000,1.000,0.500,0.333,0.333,0.000,0.000,0.000,0.000,0.000
9273,0.250,1.000,0.437,0.000,0.625,0.813,0.187,0.062,0.000,0.000
9275,0.000,1.000,0.692,0.192,0.000,0.000,0.654,0.077,0.000,0.192
9285,0.579,0.421,0.947,0.316,0.000,0.211,0.789,0.316,0.105,0.000
9286,0.440,1.000,0.640,0.320,0.760,0.560,0.120,0.960,0.040,0.000
9295,0.652,0.652,0.783,0.391,0.652,1.000,0.304,0.000,0.130,0.000
9307,0.000,0.000,1.000,0.267,0.000,0.200,0.400,0.400,0.333,0.000
9349,0.000,0.875,1.000,0.313,0.000,0.875,0.750,0.125,0.000,0.000
9350,0.462,0.000,0.000,0.000,0.231,0.385,1.000,0.923,0.231,0.077
9390,0.281,0.500,0.344,0.125,0.000,0.656,0.500,0.250,0.000,0.656
9397,1.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9422,1.000,0.450,0.200,0.000,0.000,0.250,0.700,0.600,0.450,0.300
9474,0.476,0.905,0.524,0.476,0.571,0.381,0.333,0.524,0.762,0.667
9478,0.941,0.529,0.294,0.412,1.000,0.412,0.412,0.588,0.235,0.000
9492,0.000,1.000,0.174,0.000,0.304,0.696,0.174,0.000,0.000,0.870
9558,0.129,1.000,0.516,0.097,0.000,0.065,0.548,0.355,0.000,0.000
9583,0.182,1.000,0.545,0.136,0.000,0.000,0.091,0.273,0.000,0.000
9649,0.667,0.000,0.200,1.000,0.000,0.400,0.200,0.133,0.000,0.000
9675,1.000,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
9681,0.600,0.840,1.000,0.440,0.000,0.000,0.080,0.360,0.520,0.160
9721,0.467,0.000,0.033,1.000,0.800,0.433,0.300,0.133,0.567,0.700
9734,1.000,0.571,0.000,0.000,0.905,0.190,0.000,0.667,0.143,0.000
9735,0.185,1.000,0.741,0.148,0.000,0.037,0.000,0.593,0.333,0.148
9741,0.286,0.000,0.000,1.000,0.429,0.000,0.571,0.000,0.000,0.000
9748,0.913,0.348,0.565,0.174,0.130,0.913,0.652,0.435,0.522,0.478
9758,0.500,1.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000
9763,0.000,0.435,0.565,0.087,0.000,0.565,0.696,0.435,0.522,0.000
9798,0.000,0.733,0.333,1.000,0.267,0.267,0.333,0.000,0.000,0.000
9821,0.529,0.647,0.118,0.882,0.294,0.000,0.000,0.000,1.000,0.000
9827,0.563,0.813,1.000,0.687,0.125,0.000,0.563,0.250,0.687,0.437
9981,0.000,0.920,0.520,0.000,0.640,0.520,0.400,0.560,0.560,0.760
9996,0.857,1.000,0.714,0.000,0.214,0.071,0.000,0.000,0.000,0.000
10444,0.387,0.516,0.871,0.806,0.452,0.613,0.677,0.387,0.387,0.484
10520,0.810,0.476,0.286,0.333,1.000,0.333,0.000,0.905,0.143,0.000
10870,0.000,1.000,0.962,0.538,0.038,0.000,0.038,0.615,0.385,0.154
10999,0.500,0.611,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11049,0.517,0.966,0.069,0.138,0.517,0.517,0.690,0.207,0.655,0.517
11142,0.138,0.655,0.000,0.103,0.586,0.103,0.000,0.000,0.517,0.276
11181,0.000,0.000,1.000,0.437,0.062,0.187,0.000,0.000,0.000,0.000
11186,0.000,0.833,0.500,0.333,0.167,0.000,0.000,0.000,0.000,0.000
11250,0.577,0.308,0.654,1.000,0.692,0.846,0.731,0.231,0.462,0.577
11336,0.250,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.250,0.000
11346,0.632,0.632,1.000,0.632,0.316,0.158,0.000,0.000,0.000,0.158
11366,0.000,0.900,0.600,0.250,0.200,0.650,0.650,0.750,1.000,0.750
11371,0.000,0.950,0.000,0.550,1.000,0.500,0.300,0.150,0.150,0.700
11449,0.000,0.000,0.125,0.333,0.833,0.000,1.000,0.083,0.083,0.542
11503,0.429,1.000,0.857,0.500,0.000,0.000,0.143,0.143,0.000,0.000
11528,0.000,0.000,0.500,0.500,0.500,1.000,0.500,1.000,0.000,0.000
11578,0.472,0.000,0.417,0.972,0.750,0.861,0.694,0.889,0.778,1.000
11653,1.000,0.000,0.333,0.000,0.000,0.000,0.000,0.667,0.000,0.000
11654,0.833,0.556,0.222,1.000,0.944,0.278,0.000,0.667,0.667,0.333
11658,0.000,0.421,0.316,0.789,0.000,0.211,0.000,0.000,0.000,0.000
11668,1.000,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11698,0.179,1.000,0.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11767,0.200,1.000,0.350,0.050,0.250,0.450,1.000,0.500,0.150,0.000
11768,0.433,0.933,0.167,0.267,0.467,0.367,0.767,0.567,0.833,0.533
11798,0.769,0.692,0.923,1.000,0.462,0.000,0.000,0.000,0.000,0.000
11805,0.923,0.692,0.692,0.385,1.000,0.000,0.000,0.000,0.000,0.000
11847,1.000,0.000,0.000,0.000,0.000,0.000,0.429,0.000,0.000,0.000
11890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.647
11891,0.667,0.667,0.810,0.381,0.905,0.762,0.286,0.667,0.667,0.571
11895,0.556,0.556,0.222,0.000,0.278,0.444,1.000,0.833,0.667,0.722
11900,0.714,0.286,0.000,0.000,0.786,0.571,0.571,0.857,1.000,0.214
11909,1.000,0.235,0.059,0.000,0.059,0.235,0.412,0.235,0.000,0.000
11957,0.000,0.600,0.600,1.000,0.000,0.000,0.000,0.000,0.000,0.000
11983,1.000,0.400,0.200,0.250,0.650,0.300,0.000,0.000,0.700,0.650
12000,0.524,1.000,0.952,0.286,0.000,0.000,0.000,0.000,0.381,0.381
12015,0.414,0.724,0.655,0.655,0.517,0.379,0.655,0.621,0.621,0.724
12030,0.471,1.000,0.647,0.176,0.235,0.000,0.412,0.176,0.353,0.000
12072,1.000,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12084,0.500,0.611,0.944,0.278,0.278,0.278,0.389,0.500,0.556,0.611
12178,0.000,0.250,0.000,0.500,0.000,0.500,0.750,0.000,0.000,0.000
12180,0.059,0.588,0.412,0.941,0.529,0.765,0.471,0.412,0.824,0.529
12185,1.000,0.000,0.000,0.000,0.235,0.059,0.176,0.000,0.000,0.000
12195,1.000,0.813,0.563,0.625,0.437,0.813,0.187,0.000,0.313,0.625
12265,0.000,0.917,0.500,0.250,0.583,0.667,1.000,0.500,0.750,0.667
12339,0.000,1.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12386,0.000,0.000,0.000,1.000,0.000,0.667,0.000,0.000,0.000,0.000
12471,0.000,0.367,0.233,0.767,0.600,0.233,0.000,0.367,0.000,0.000
12550,0.407,0.333,1.000,0.667,0.259,0.000,0.000,0.000,0.000,0.000
12671,0.545,1.000,0.545,0.000,0.000,0.000,0.000,0.045,0.000,0.045
12694,1.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
12794,0.100,0.600,0.800,0.550,0.200,0.000,0.000,0.000,0.800,0.300
12866,0.200,1.000,0.000,0.000,0.000,0.200,1.000,0.000,0.000,0.000
12889,1.000,0.167,0.042,0.583,0.292,0.083,0.000,0.708,0.542,0.167
12910,0.313,0.437,1.000,0.375,0.875,0.000,0.000,0.000,0.000,0.000
12922,0.000,0.000,0.500,0.000,1.000,0.700,0.300,0.500,0.000,0.000
12944,0.000,0.367,0.467,0.000,0.000,0.000,0.567,0.200,1.000,0.800
12996,0.143,0.333,0.857,0.571,0.571,0.238,0.000,0.000,0.857,0.333
12997,0.000,0.667,0.000,0.000,1.000,0.000,0.000,0.667,0.000,0.000
13013,0.000,0.000,0.167,0.000,0.444,0.000,0.167,0.500,0.667,0.889
13066,0.882,1.000,0.000,0.529,0.471,0.706,0.647,0.824,0.235,0.000
13080,1.000,0.615,0.000,0.000,0.769,1.000,0.846,0.462,0.231,0.231
13084,1.000,0.943,0.286,0.543,0.029,0.714,0.029,0.114,0.029,0.114
13172,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13176,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000
13188,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
13238,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
13299,0.350,0.000,0.350,0.800,0.100,1.000,0.950,0.000,0.650,0.250
13311,1.000,0.231,0.538,0.231,0.538,0.000,0.000,0.000,0.000,0.000
13384,0.400,0.933,0.667,0.400,0.000,0.000,0.000,0.133,0.467,0.200
13405,0.107,0.500,0.107,0.036,0.000,0.286,0.357,0.357,0.286,0.357
13414,1.000,1.000,1.000,0.889,0.444,0.333,0.222,0.222,0.000,0.000
13415,0.733,0.500,0.133,0.400,0.700,1.000,0.633,0.500,0.000,0.900
13458,1.000,0.833,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0
