1025,10.11,39.45,8.23
13066,8.48,40.74,0
13073,1.08,36.08,8.37
13076,3.96,30.97,8.10
13080,1.24,49.9,7.68
13084,2.27,39.5,10.04
13091,3.43,44.3,12.40
13157,0.76,39.6,11.64
13172,1.62,44.49,8.58
13175,0.23,44.3,11.27
13176,0.11,38.4,7.09
13177,4.79,42.01,5.06
13178,2.05,46.3,14.12
13182,5.24,33,8.77
13184,2.36,42.7,9.60
13188,0.28,39.83,6.56
13192,6.47,41.6,6.69
13201,10.91,37.7,4.13
13226,0.76,46.4,14.67
13238,0.85,39.1,8.38
13267,3.72,40.6,7.71
13274,0.18,41.1,13.64
13276,2.18,42.4,11.59
13293,0.24,0,16.06
13299,2.87,43,10.90
13311,2.28,42.7,3.98
13377,4.30,36.38,11.67
13380,0.97,39.8,12.86
13384,8.04,0.01,7.47
13385,0.58,47.5,9.32
13393,0.24,42.25,6.75
13394,1.56,38.8,10.64
13401,0.29,39.29,9.29
13405,5.43,45.97,4.98
13414,3.43,46.8,10.83
13415,0.65,39,10.94
13452,6.66,42,8.37
13458,1.07,42.3,13.05
13476,1.61,36.76,10.32
13479,5.00,42.38,8.38
13486,10.90,41.18,4.58
13487,2.35,49.3,12.20
13496,10.14,42.33,8.75
13497,1.82,37.52,10.95
13504,8.14,50,8.73
13540,7.19,43.3,5.38
13554,4.15,42.1,6.68
13568,1.26,44.09,10.78
13587,0.15,39.03,8.68
13625,2.06,45.9,9.95
13628,3.74,43.9,5.14
13633,4.59,40.62,6.33
13661,0.21,41.07,4.12
13665,0.95,51.44,7.35
13668,1.20,42.51,7.10
13694,1.02,45.3,9.00
13700,4.01,44.4,7.67
13798,4.67,36.87,8.28
13801,2.02,42.82,8.46
13804,3.86,42.2,10.10
13813,2.07,0,5.15
13815,3.46,49.37,5.63
13906,0.12,42.18,5.58
13909,1.53,39.04,5.22
13920,1.34,44,7.51
13921,1.10,38.07,7.65
13929,0.44,42.61,13.93
14207,3.59,46.7,7.85
12682,7.76,38.1,11.30
13272,0.92,32,13.90
13403,2.65,42.5,12.48
13410,0.44,42.36,14.39
13453,6.24,37.6,7.83
13472,4.98,44.9,8.51
13550,6.39,42.1,8.59
13557,0.42,43.1,11.54
13561,2.82,0,7.20
13591,1.28,40.4,11.82
13631,10.25,0.08,6.85
13636,5.01,41.4,6.95
13639,5.87,36.3,8.34
13641,8.67,42,5.21
13642,7.71,42.11,8.49
13698,1.16,39.1,9.59
13702,2.61,36.3,10.61
13770,9.05,43.3,6.92
13792,0.99,42.39,9.62
13806,2.07,40.8,11.46
13808,1.69,41.1,11.88
13818,8.66,36.2,9.99
13859,0.16,31.7,7.54
13866,0.97,38.4,5.71
13879,8.97,40.8,5.33
13897,1.42,46.7,9.35
13904,4.20,43.58,9.50
13910,3.95,45.62,11.44
13912,6.67,41.4,5.32
13923,2.02,35.36,6.04
13926,7.06,36.44,6.04
13930,2.25,35.5,6.83
13931,7.38,41.92,7.73
14008,4.16,44.8,5.19
14010,1.16,30.2,6.50
14012,0.15,38.26,5.87
14017,1.26,43,6.00
14019,2.24,43.5,9.95
14021,3.57,39.4,8.14
14029,0.83,43.47,13.16
14030,4.45,44.73,4.54
14033,1.12,49.9,10.71
14037,6.24,41.1,6.35
14079,3.53,41.7,6.22
14093,2.03,39.6,14.54
14112,2.46,45.28,9.05
14115,2.48,37.59,8.00
14122,3.73,42.19,6.33
14125,1.34,44.54,9.09
14141,4.07,39.49,6.60
14179,2.13,46,7.19
14184,0.81,42,6.13
14185,0.41,32.6,6.71
14186,3.81,41.74,7.97
14188,0.62,40.72,10.81
14193,0.32,45.3,9.37
14195,1.50,48.8,9.91
14199,10.11,40.6,8.05
14208,3.33,47.53,10.35
14210,0.29,46.98,6.98
14211,4.99,37.5,6.99
14219,10.98,42.2,8.99
14241,0.28,45.5,8.15
14250,0.35,42.83,8.77
14256,0.20,42.32,5.81
14260,3.86,41.85,6.16
14262,1.65,44.6,7.06
14284,2.34,37.93,7.16
14314,2.71,45,10.64
14316,1.81,39.73,5.13
14317,0.61,44.5,8.43
14324,0.25,45.27,5.71
14325,0.25,38.38,8.08
14327,0.09,36.37,9.40
14339,9.20,37,5.41
14340,0.79,46.1,12.05
14341,8.29,41.94,8.37
14403,3.27,44.2,8.50
14410,2.57,45.5,15.96
14416,6.86,35.14,5.51
14419,1.15,44.7,10.44
14423,2.75,43.9,4.25
14424,2.89,32.85,9.26
14428,0.78,45.01,9.04
14429,0.91,40.15,8.73
14430,1.34,43.76,7.18
14434,5.75,47.7,6.23
14435,8.40,44.64,12.93
14443,2.92,38.57,3.50
14447,0.41,36.1,7.19
14448,0.75,42.8,7.89
14464,0.38,40,13.32
14493,6.70,37,6.16
14496,0.19,41.1,4.09
14504,3.22,40.4,7.28
14527,1.19,47.64,6.27
14529,3.37,43.76,5.45
14531,0.56,43.6,20.61
14539,0.96,46.5,6.17
14541,1.15,43.51,3.98
14544,5.63,39.3,6.46
14547,0.20,42.11,10.62
14550,2.59,47.8,12.46
14551,2.74,45.27,8.75
14554,0.30,43.36,8.80
14576,0.40,43.3,16.16
14582,2.16,41.6,6.43
14601,0.40,39.4,14.24
14605,1.60,44.5,4.91
14611,3.36,0,5.72
14620,5.67,43.5,5.55
14624,7.80,36.9,9.32
14626,0.49,46.53,9.82
14630,1.04,46.8,7.19
14636,1.50,45.6,4.88
14644,6.57,39.3,10.37
14646,0.15,42.2,6.94
14649,3.69,41.46,9.85
14677,1.18,42.5,5.74
14682,3.02,51.49,11.89
14698,6.96,38.5,12.71
14703,9.10,0,7.15
14709,3.31,42,4.69
14772,2.19,39.07,9.19
14776,0.45,43.74,10.38
14783,0.39,44.1,5.66
14784,2.48,38.5,8.71
14786,1.13,40,8.37
14787,1.41,43.67,6.61
14789,0.45,44.4,5.42
14796,0.53,45.28,10.61
14801,8.13,40.4,6.97
14804,0.18,42.3,10.28
14808,1.98,44.98,6.66
14819,0.77,39.49,4.77
14820,2.62,46.38,13.74
14833,2.27,42.83,8.12
14835,6.95,33.87,8.26
14836,0.60,47.2,9.36
14841,0.57,37.6,10.48
14846,4.61,0.02,9.47
14915,1.06,46.93,6.92
14918,0.62,41.2,10.22
14921,0.76,35.58,21.56
14923,0.67,42.3,9.61
14925,0.68,42,11.92
14926,0.17,39.12,7.29
14928,3.70,43.16,5.26
14932,1.89,46.07,10.19
14949,2.90,39.48,7.83
14977,1.07,41.52,5.95
14985,0.69,41.57,10.60
15010,0.41,39.6,7.96
15017,8.24,44.85,7.10
15023,0.80,43.9,6.58
15026,0.12,41.55,7.76
15029,0.85,43.1,4.47
15035,3.42,44.16,7.64
15039,0.79,49.3,6.39
15042,1.45,41.5,7.00
15048,3.75,40.9,4.62
15052,1.30,40.95,7.58
15056,3.17,44,8.18
15058,0.23,46.72,13.22
15130,2.13,48.3,9.88
15134,1.59,44.9,4.94
15139,4.12,49.2,12.38
15145,0.15,46.64,10.07
15150,1.92,42.8,5.92
15152,4.15,42.86,7.12
15154,3.08,41.9,9.69
15156,0.44,38,8.63
15158,0.47,44.22,8.38
15160,0.10,41.2,10.86
15164,6.08,0.17,6.21
15165,0.76,45.99,13.88
15175,0.62,0,10.19
15180,1.44,47.2,8.06
15219,3.78,47.7,10.47
15241,1.36,48.02,6.33
15244,0.24,42.49,7.83
15245,0.34,47.76,7.48
15246,6.56,43.7,6.92
15247,3.99,39.46,5.44
15248,1.06,48.91,12.27
15256,1.95,40.9,7.34
15265,6.23,42.6,5.93
15273,0.91,44.1,11.17
15274,1.02,43.3,7.39
15277,0.83,37.5,16.70
15322,1.33,38.6,8.07
15329,6.29,38.4,5.33
15333,6.49,34.8,6.94
15338,1.99,42.5,10.42
15352,8.14,33.93,8.25
15357,0.84,44.98,10.38
15402,0.44,40.5,6.51
15411,0.19,45.12,6.38
15413,0.13,42.1,11.23
15418,0.70,47,14.40
15424,2.35,48.2,12.43
15427,4.28,40.5,8.46
15435,7.62,48.46,7.67
15442,2.19,46.8,6.96
15444,4.34,39.3,4.43
15449,8.89,43.3,6.88
15468,0.39,38,6.96
15471,6.21,38,7.56
15476,3.84,0.08,7.10
15480,3.92,43.77,9.04
15487,0.82,35.8,13.83
15489,0.17,44.75,5.63
15491,0.33,37.4,16.27
15500,2.49,43.38,3.70
15501,0.21,40.58,6.31
15506,4.41,42.5,10.27
15511,2.28,40.5,8.53
15513,3.34,42.6,6.51
15517,6.99,40.4,5.53
15547,0.49,46.3,9.48
15551,0.96,44.3,9.47
15555,3.85,38.86,10.62
15560,4.18,38.02,8.73
15563,4.23,39.15,4.21
15564,0.41,40.67,13.02
15565,0.18,44.18,10.77
15568,1.65,42.65,8.10
15570,5.05,33.6,11.82
15573,0.50,42.6,12.25
15580,6.75,38.7,11.04
15585,0.88,43,15.88
15622,0.78,44.9,10.43
15645,5.68,43.7,5.62
15665,0.10,39.9,5.12
15668,1.30,40.66,8.11
15669,0.33,0.01,12.97
15672,0.44,42.3,6.55
15674,1.55,42.6,7.01
15675,0.42,45.8,10.43
15676,0.27,46.65,10.30
15677,4.08,32.2,15.83
15678,0.80,28.8,9.26
15683,0.15,38.7,6.79
15693,0.46,42.4,8.76
15722,0.59,46.82,8.10
15754,0.90,40.5,10.12
15757,1.41,40.83,5.27
15758,0.11,44.6,7.64
15759,7.73,45.2,3.06
15765,1.30,41.94,7.83
15769,1.86,38.68,7.72
15771,0.22,49.08,8.17
15773,0.13,40.2,10.97
15783,6.27,44.2,4.23
15796,2.22,39.5,8.44
15822,0.21,36.2,9.66
15845,3.97,42.4,7.92
15846,5.30,0.11,3.50
15847,2.65,44.8,6.61
15850,7.60,37.5,11.43
15851,3.37,46.58,5.39
15852,3.93,34.64,7.33
15856,11.93,44.7,8.42
15858,0.12,42.53,8.18
15860,0.56,41.18,7.92
15867,0.85,37.18,9.98
15934,6.76,41.89,7.38
15936,5.76,45.6,7.90
15943,0.73,45.45,10.60
15944,0.15,42.33,7.42
15945,2.34,42.8,10.07
15948,1.95,43.63,13.99
15951,2.73,50.2,7.12
15959,4.32,44.6,10.22
15966,0.22,47.1,7.10
15967,0.14,34.3,8.06
16011,0.26,40.4,8.88
16014,0.45,43.9,3.84
16020,0.98,44.3,10.75
16033,3.20,41.58,5.56
16035,0.22,37,25.25
16036,3.79,45.12,9.18
16048,5.33,42.9,9.47
16064,4.97,40.29,5.97
16086,3.05,44,4.29
16092,0.25,40.3,11.64
16095,0.92,42,5.45
16097,0.82,46.4,5.79
16100,0.12,42.8,7.27
16103,3.67,43.56,9.08
16105,2.58,46,4.05
16107,1.25,41.23,6.96
16121,0.15,41.1,15.54
16153,2.46,37,7.30
16163,0.80,39.3,12.34
16164,0.14,40.36,9.32
16165,6.33,37.54,4.88
16168,5.04,43.3,7.92
16171,1.83,43.5,7.96
16177,2.79,49.3,10.04
16181,3.71,41.62,8.75
16182,1.00,44.7,4.37
16183,0.22,43.85,4.15
16206,5.89,46.2,6.28
16230,1.99,46.38,11.43
16245,0.34,44.7,10.40
16254,0.12,37.2,9.01
16270,0.34,44.62,4.84
16272,0.32,43.06,8.71
16274,0.76,46.78,8.47
16281,0.16,45.99,8.21
16286,4.18,44.41,11.88
16292,0.14,33.8,9.38
16356,0.59,45.2,8.23
16361,0.57,45.03,9.16
16364,0.17,41.39,8.61
16366,0.86,40.19,9.68
16367,2.12,40.09,6.60
16368,0.56,42.64,14.64
16397,1.26,47.52,8.32
16465,0.29,41.57,19.09
16468,8.53,39.26,10.67
16470,1.88,36.01,5.13
16561,0.12,39.09,7.93
16608,3.67,44.4,3.19
16618,0.11,38.86,5.74
18192,0.99,37.9,13.31
18216,0.13,41,8.93
18479,9.93,38.6,14.86
18791,2.13,36,6.38
18816,0.32,42.1,8.94
18835,0.53,41.15,16.02
18915,0.22,35.39,11.04
18999,6.95,28.3,7.78
19012,5.96,41.8,4.73
19121,2.74,0.24,9.68
19151,0.23,34,6.66
19158,0.24,45.84,13.14
19221,0.16,40.35,24.79
19324,1.78,42.73,4.54
19329,8.90,41.3,4.62
19333,4.45,35.2,11.93
19383,1.35,41,14.38
19401,2.50,40.1,5.68
19414,0.23,45.1,8.56
19415,0.46,46.2,7.39
19423,1.50,40.5,8.54
19425,4.78,39.19,9.49
19436,0.26,41.5,6.95
19439,0.64,39,10.01
19461,0.91,39.8,12.51
19478,0.24,43.4,8.18
19492,0.16,39.4,10.48
19538,1.25,39.75,5.76
19541,4.05,35.14,7.37
19552,0.21,39.3,23.88
19553,0.16,39.77,11.77
19560,5.64,41.13,7.97
19571,2.03,44.8,6.44
19574,0.19,38.5,9.45
19611,0.25,40.1,13.64
19620,1.08,52.7,11.88
19623,0.22,41.3,13.58
19632,1.41,45.9,7.39
19640,2.92,43.7,4.40
19645,3.62,53.2,6.52
19654,1.19,43.8,10.24
19657,10.55,37.68,5.11
19659,4.17,39.2,9.90
19661,5.55,35.71,3.58
19663,7.23,30.52,9.97
19664,1.01,46.08,12.70
19669,0.17,38.44,7.54
19672,0.29,37.23,8.61
19675,0.12,38.8,10.25
19684,9.59,41.73,7.27
19726,0.72,46.7,14.56
19731,0.30,45.2,8.51
19739,6.41,39.05,5.58
19742,1.27,0.14,11.05
19743,5.55,37.74,5.91
19744,8.25,44.4,8.94
19752,2.70,38.88,4.31
19756,0.96,0.14,10.84
19768,4.97,38.69,5.72
19770,2.84,38.9,6.32
19773,0.12,39.81,7.60
19778,0.89,39.4,11.66
19785,2.06,46.1,3.78
19798,5.42,42.3,8.41
19802,4.30,43.18,5.54
19803,8.52,0.22,6.97
19808,10.53,46.33,8.12
19809,3.27,37.12,5.56
19811,8.12,39,5.55
19823,1.30,41.96,6.64
19827,0.84,36.6,9.12
19868,0.35,45.5,6.84
19873,2.47,47.02,6.39
19880,0.26,45.98,9.94
19881,0.13,36.1,14.77
19887,1.30,44.03,8.28
19891,1.79,43.77,11.93
19980,6.49,39,5.30
19994,0.82,48.7,8.14
20000,1.49,35.86,7.91
20008,0.37,46.4,8.62
20009,1.01,0,8.03
20011,2.53,41.75,7.21
20012,6.37,43.57,8.78
20020,1.12,37.7,14.54
20024,5.02,46,11.87
20026,0.56,45.9,8.02
20033,0.31,39.8,16.31
20041,4.49,39.1,4.18
20044,0.24,43.33,6.44
20046,1.29,43,10.54
20077,1.40,37.91,14.56
20102,2.36,40.4,6.02
20111,1.11,47.4,9.62
20130,2.16,39.81,7.91
20132,0.80,44.6,5.73
20140,2.21,38.47,10.08
20141,0.13,39.26,8.12
20142,0.19,37.1,12.02
20147,1.16,40.4,14.11
20158,0.11,39.8,10.63
20160,0.52,43.7,6.95
20161,3.00,37.49,4.92
20176,1.26,38.55,7.63
20191,3.19,46.7,12.48
20229,0.46,45.9,5.05
20247,3.47,42.5,2.74
20263,4.45,43.3,3.92
20264,4.89,38.09,3.92
20265,1.10,39.93,7.55
20282,8.52,0.02,9.60
20284,0.22,40,7.03
20290,2.18,43.51,9.78
20355,1.08,39.3,8.27
20358,6.95,39,7.60
20362,4.91,40.8,5.94
20375,0.57,45.9,7.95
20378,1.19,46.2,9.65
20387,0.17,42.3,6.97
20393,2.29,41.4,6.65
20395,0.29,42.8,11.30
20397,0.71,40.9,6.82
20403,4.51,37.83,5.00
20474,0.72,40.55,8.65
20478,2.84,0.05,10.91
20479,1.80,44.7,6.92
20482,0.11,37.3,7.61
20485,4.91,39.59,2.95
20486,1.32,44.2,7.28
20489,4.33,0.07,6.94
20492,0.14,41.1,8.61
20495,0.14,40,5.45
20505,0.82,44.3,7.30
20516,1.91,30.32,7.50
20517,1.08,47.9,5.77
20554,0.48,37.3,8.83
20557,0.24,43.6,13.35
20561,0.48,43.19,9.01
20564,0.70,46.35,5.27
20566,9.92,0.07,7.67
20569,3.77,42.56,9.78
20572,4.79,40.76,9.89
20573,0.32,45.5,7.89
20576,0.81,37.7,9.23
20578,0.38,0.13,8.81
20579,1.10,43.7,10.53
20583,2.18,47.3,7.51
20616,3.65,45.39,14.06
20623,0.15,40.22,5.30
20624,3.99,42.99,7.32
20627,0.97,40.71,8.14
20629,3.22,41.1,10.84
20633,0.13,39.8,7.76
20635,1.29,44.5,11.54
20637,1.37,45,13.51
20746,1.10,39.3,13.82
20750,3.39,35.83,10.40
20751,2.25,30.3,15.81
20752,0.45,0,18.46
20765,0.13,36.51,12.44
20772,0.55,44,24.30
20791,4.75,38.7,4.60
20870,0.28,38.8,11.06
20873,0.66,45.2,11.69
20874,0.12,35.2,7.46
20880,0.13,46.4,5.76
20882,2.36,0,7.32
20883,3.19,37.13,8.56
20886,4.52,43.38,5.24
20889,0.36,37,7.86
20891,2.28,45,5.19
20896,12.33,45.12,7.13
20901,2.26,40.1,12.85
20914,0.25,41.99,7.63
20915,0.90,43.9,9.15
20923,1.31,38.1,9.00
20958,0.59,42.06,17.43
20987,0.49,44.3,5.13
20989,0.43,45.1,4.20
20990,1.20,44.8,3.94
20993,1.20,40.5,6.72
20997,1.49,41.76,8.40
21003,2.88,39.3,6.10
21006,0.23,39.5,6.50
21013,4.24,36.95,9.24
21020,1.26,42.02,9.13
21060,1.46,43,8.04
21073,1.80,25.4,6.53
21080,1.39,38.3,10.62
21082,0.46,45.8,8.34
21083,0.40,35.38,11.08
21098,0.12,36.81,13.02
21108,8.28,43.4,6.97
21111,0.77,48.1,8.51
21113,0.79,43.6,6.80
21121,0.14,38.7,15.77
21127,3.00,35.53,5.82
21128,0.27,35.85,14.94
21132,5.08,47.5,4.66
21136,0.41,41.9,9.91
21161,10.28,39.2,5.42
21168,0.17,43.3,11.79
21174,5.44,42.32,4.63
21179,0.48,40.7,18.42
21180,0.76,40.67,13.32
21186,3.59,44.3,10.01
21191,1.01,43.22,11.25
21193,3.82,44.01,6.90
21200,3.13,38.26,5.62
21210,1.56,41.31,9.91
21237,1.90,40.22,6.13
21243,2.05,48.6,18.35
21247,2.31,40.01,8.12
21250,0.83,44.43,13.43
21251,13.09,37.16,7.73
21252,5.66,39.2,6.91
21255,1.23,45.7,9.14
21258,1.59,40.8,14.37
21271,3.29,40.9,14.14
21290,3.26,36.88,5.12
21294,0.21,37.8,5.32
21305,2.50,39.03,11.29
21310,0.14,41.29,8.38
21311,1.19,45.83,7.27
21312,0.99,44.83,6.18
21314,1.09,43.7,12.52
21317,0.58,38.3,12.51
21328,4.30,41.1,7.96
21355,4.05,45.43,10.99
21361,7.30,39.24,8.12
21364,0.11,40,7.34
21366,1.28,44.8,4.28
21367,1.10,45.24,9.41
21368,0.38,40.7,8.28
21371,3.60,41.7,3.77
21372,0.46,42.35,11.81
21377,1.33,44.1,6.96
21387,2.01,47.2,8.26
21390,0.53,40,10.45
21391,11.07,42.3,8.13
21394,0.15,34.3,8.06
21395,0.64,40.44,7.02
21396,3.09,40.7,4.71
21399,0.22,44,13.55
21410,0.14,42.75,11.70
21417,0.21,40.15,6.66
21421,0.40,42.26,4.24
21424,3.74,41.06,9.56
21425,0.89,48.69,8.39
21434,0.22,42.5,6.33
21435,3.61,39.15,6.65
21441,0.71,42.7,11.73
21450,0.47,44.6,5.47
21453,2.72,41.46,5.21
21454,2.25,41.7,11.63
21457,0.30,46.9,7.31
21464,5.83,40.63,6.15
21469,0.70,41.9,8.29
21472,2.33,40.19,3.28
21473,5.54,34.56,6.78
21478,9.25,39.32,6.36
21479,0.36,43.4,6.39
21480,2.90,43.14,7.33
21482,0.17,42.43,15.36
21485,0.41,40.71,10.75
21496,0.25,39.4,5.38
21498,1.39,42.5,12.36
21505,0.15,38.3,11.65
21506,0.29,41.6,10.86
21513,0.34,45.55,5.77
21517,0.29,45.3,9.40
21535,0.11,39.67,10.04
21560,0.70,42.4,6.94
21567,0.41,42.09,10.00
21575,0.21,41.28,11.22
21589,0.73,44.57,5.94
21591,1.07,44.3,9.97
21612,0.46,47.5,17.69
21615,1.73,43.45,9.91
21626,0.96,41.2,10.14
21628,0.63,41.8,20.24
21782,8.40,48.7,7.91
21870,0.15,40.6,10.02
21902,1.18,36.8,13.64
21915,0.21,38.67,6.52
21933,1.31,48.8,7.37
21370,0.35,42.28,24.02
21414,6.35,42.66,5.42
21415,9.97,40.7,7.42
21452,2.96,31.51,10.42
21463,0.22,42.3,10.84
21474,0.50,37.7,8.32
21504,3.91,40.31,8.21
21548,0.92,41.5,18.09
21555,0.12,40.31,21.18
21556,0.18,40.9,8.52
21565,0.20,39.31,20.62
21576,5.05,46.3,6.06
21580,0.70,45.04,5.96
21590,0.97,42.3,6.39
21593,0.29,42.2,7.30
21613,4.56,37.87,5.88
21617,0.58,39.77,18.68
21639,3.16,0.01,8.27
21657,2.34,42.6,9.76
21691,1.18,37.11,8.79
21693,0.62,45.02,11.89
21704,5.86,41.09,6.73
21706,1.27,41.67,19.06
21708,0.65,42.42,18.19
21711,4.03,40.8,9.20
21716,0.88,47.5,4.95
21719,0.26,41.1,10.99
21725,0.13,36.92,9.48
21787,0.33,43.2,9.95
21788,1.82,40.03,5.49
21791,3.67,43.7,4.79
21799,0.47,30.4,31.48
21803,0.33,39.41,6.09
21808,0.94,37.32,9.77
21810,0.16,36.68,7.54
21825,5.12,36.89,9.76
21833,0.30,44.3,9.55
21834,0.19,38.2,7.85
21860,0.21,39.2,10.96
21900,0.25,43.4,14.50
21918,0.15,38.9,8.29
21928,0.86,44.3,8.69
21937,0.13,42.03,7.44
21938,0.85,44.91,7.49
21940,1.13,39.97,9.94
21959,0.41,43.4,8.29
21962,1.33,40.6,7.11
21977,4.02,41.5,14.71
21978,10.57,41.1,7.98
21979,1.84,40.7,9.04
21980,0.37,42.7,10.66
21985,0.38,39.7,7.17
22001,3.13,42.25,4.86
22003,0.31,39.1,12.93
22015,1.20,40.6,3.94
22021,0.56,39.43,11.81
22022,5.57,44,8.04
22023,0.25,41.3,6.29
22027,3.56,40.9,8.29
22030,0.23,40,10.71
22040,0.46,38.6,9.93
22055,0.22,0,7.91
22061,0.50,44.6,6.63
22062,0.78,38.8,10.30
22067,0.62,38.2,12.46
22077,3.28,44.1,9.23
22078,2.55,46.5,13.04
22081,0.66,49.7,10.05
22082,4.21,40.68,2.98
22095,8.84,41.7,6.38
22103,1.36,47.21,17.69
22121,0.23,44.4,10.60
22131,0.50,38.6,12.27
22132,0.72,44,12.83
22156,0.25,41.8,10.13
22168,1.28,49.2,6.98
22182,0.10,44.42,7.19
22198,0.38,39.79,0
22204,0.50,38.26,18.42
22214,0.78,0.02,10.50
22224,0.30,41.07,9.45
22227,4.12,40.97,5.48
22238,0.43,38.1,15.86
22242,0.73,41.91,9.44
22252,0.25,40.65,0
22257,0.50,41.1,8.07
22262,0.10,40.38,9.13
22269,3.66,41.73,3.67
22270,9.54,42.53,8.58
22271,0.50,41.8,8.91
22273,2.87,46.44,6.26
22275,0.90,41.09,24.03
22347,0.46,42.04,12.42
22354,1.46,36.2,14.90
22355,0.55,39.33,8.91
22361,1.50,46.4,10.79
22362,2.37,44.49,7.93
22375,1.64,48.8,10.16
22379,1.98,0.01,12.01
22380,8.67,39.02,5.23
22382,2.02,41.08,15.72
22451,0.95,41.65,13.43
22454,9.44,40.5,6.24
22468,0.11,41,9.09
22469,1.08,44.7,10.01
22474,0.22,43.4,10.13
22523,1.39,47,9.52
22529,1.15,43.93,6.95
22534,2.75,0.12,14.32
22536,0.22,43.9,6.49
22537,2.78,42.31,4.28
22548,0.56,38.8,5.26
22556,0.82,41.35,18.22
22593,11.18,40.5,5.70
22611,0.23,40.81,8.74
22619,1.01,44.34,8.14
22625,0.91,44.72,11.72
22626,0.55,43.2,15.17
