1104,-0.3,-0.8,-0.2,-1.0,-0.3,-0.2,-0.3,-0.3,-0.3,-0.8,-0.2,-0.2,-0.2,-0.2,-0.2
6922,-0.5,-0.4,-0.5,-0.2,-0.4,-0.4,-1.0,-0.6,-0.6,0.1,-0.7,-0.7,-0.7,-0.7,-0.7
6974,-0.1,0.0,0.8,-0.7,0.2,-0.3,-0.4,-1.0,-0.6,-0.1,-0.9,-0.8,-0.8,-0.8,-0.8
6975,-0.2,0.7,1.3,1.2,0.6,0.4,0.4,0.3,0.1,-0.6,-0.5,0.3,-0.4,-0.7,-0.7
6982,0.0,-0.1,-0.2,-0.5,-0.4,-0.6,-0.3,-0.9,-0.6,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
6990,0.1,-1.0,-1.0,-0.3,-1.0,-0.2,-0.8,-0.6,-0.7,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
7076,0.7,1.4,0.9,1.1,0.3,-0.6,0.0,-0.3,-0.2,-0.2,-0.8,-0.5,-0.7,-0.8,-0.8
7134,1.7,0.9,0.0,1.6,0.8,0.0,0.8,1.0,-0.3,0.9,0.8,0.2,-0.3,0.8,0.3
7142,-0.8,-0.7,-0.8,-0.3,0.3,-0.5,-0.6,-0.5,-0.5,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
7169,0.2,-0.3,-0.3,-0.9,-0.8,-1.0,-0.8,-0.7,1.6,0.9,0.9,0.9,0.9,0.9,0.9
7175,0.8,-0.2,-0.9,-0.7,-0.9,-0.7,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
7176,1.3,1.4,1.2,2.1,1.0,-0.1,0.1,-0.3,-0.4,0.4,0.1,0.0,-0.1,-0.4,-0.7
7180,2.4,2.1,2.0,1.2,0.9,2.2,2.5,1.5,1.3,1.7,1.3,1.0,0.3,3.6,1.9
7225,0.0,-0.3,0.1,-0.7,0.0,-0.4,-0.2,-0.3,-0.5,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
7240,0.0,0.0,0.4,-0.8,-0.1,0.2,0.1,-0.5,-0.9,-0.7,-0.5,-0.5,-0.5,-0.5,-0.5
7272,1.5,0.8,0.1,-0.1,0.1,-0.9,-0.9,-0.5,-0.5,-0.7,0.1,-1.0,-1.0,-1.0,-1.0
7285,1.1,1.1,0.7,0.7,1.2,0.6,-0.9,0.0,-1.0,-0.4,-0.7,-0.7,-0.7,-0.7,-0.7
7297,0.0,0.0,-1.0,-0.6,-0.4,-0.5,-1.0,-0.3,-0.1,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0
7306,1.1,1.7,1.9,1.0,0.6,-0.6,0.3,0.6,-0.4,0.0,-0.7,-0.5,-0.7,-0.1,-0.8
7307,0.3,1.5,0.6,0.7,1.2,0.5,1.3,0.8,1.8,1.4,0.2,1.0,2.2,1.3,0.2
7367,-0.6,-0.7,0.6,-0.2,0.3,-1.0,-0.8,-1.0,-0.8,-0.8,-0.9,-1.0,-0.7,-0.8,-0.9
7376,0.1,-0.5,-0.8,-0.6,-0.5,-1.0,-0.3,-0.3,-0.5,-0.8,-1.0,-1.0,-1.0,-1.0,-1.0
7378,0.9,2.0,1.1,0.5,0.8,1.4,1.2,1.0,0.1,0.2,1.2,0.5,0.5,-0.8,0.4
7461,-0.6,-0.8,-0.8,-0.7,-0.8,-0.2,-0.2,-0.2,-1.0,-0.5,-0.6,-0.6,-0.6,-0.6,-0.6
7463,0.2,1.9,1.2,-0.1,-0.5,0.0,1.3,1.0,0.4,-0.5,-0.4,-0.5,-0.3,-0.2,-0.2
7472,-0.1,0.0,-0.1,-0.4,-0.6,-0.4,-0.9,-1.0,-0.5,-0.7,-0.1,-0.1,-0.1,-0.1,-0.1
7479,-0.8,-0.8,-0.6,-0.7,-0.1,-0.6,-0.2,-1.0,-0.2,-1.0,0.2,0.2,0.2,0.2,0.2
7481,-0.3,-0.4,-0.5,-0.9,-0.4,0.5,0.5,-0.6,-0.7,-0.7,-0.8,-0.1,-0.1,-0.1,-0.1
7591,-0.5,-0.2,-1.0,-0.1,-0.5,-1.0,-0.4,-0.3,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
7623,0.0,0.0,-0.3,-1.0,-0.6,-0.8,-0.1,-0.6,-0.3,-0.6,-0.7,-0.7,-0.7,-0.7,-0.7
7626,-0.5,0.5,0.0,-0.3,-0.2,-0.6,-0.2,-0.9,-0.5,-0.3,-1.0,-1.0,-1.0,-1.0,-1.0
7736,-0.3,-0.5,-0.8,-0.2,-0.2,-0.3,-1.0,-0.8,-0.8,-0.9,-0.7,-0.7,-0.7,-0.7,-0.7
7737,-1.0,-0.7,-0.8,-0.4,-0.7,-0.6,-1.0,-0.8,-0.9,-0.3,-0.1,-0.1,-0.1,-0.1,-0.1
7742,-0.2,-0.7,-0.6,-0.5,-0.3,-0.2,-0.9,-0.9,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7746,1.5,2.0,1.7,2.6,3.1,2.5,1.8,1.4,1.3,1.9,1.4,1.1,1.9,1.4,-0.1
7758,0.5,-0.6,0.2,-0.8,-0.5,-0.8,-0.5,-1.0,-0.6,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
7768,-0.7,-0.8,-0.8,-0.5,-0.2,-0.5,-0.8,-1.0,-1.0,-0.3,-1.0,-1.0,-1.0,-1.0,-1.0
7809,0.0,-0.2,-0.4,-0.2,-0.7,-0.5,-0.3,-0.5,-0.7,-0.8,-0.7,-0.3,-0.1,-0.8,0.0
7815,0.2,-0.2,1.5,0.9,2.1,2.1,2.0,2.4,1.7,1.3,1.2,1.5,1.2,1.3,0.9
7965,2.8,1.9,1.7,0.4,-0.9,0.7,1.9,2.7,1.8,1.1,0.4,-0.2,2.0,1.1,-0.2
7981,0.6,2.8,3.4,2.1,1.1,0.8,3.0,2.5,1.4,2.6,2.6,1.2,-0.1,1.8,1.6
7994,0.7,-0.5,0.2,-0.9,0.0,-0.1,0.1,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
8059,0.1,-0.3,2.3,0.5,-0.7,-0.5,0.6,0.3,-0.3,-0.2,-0.3,-0.8,-0.8,-0.9,-0.9
8100,-0.1,-0.4,-0.8,-0.3,0.2,0.0,-0.5,-0.4,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
8147,-0.3,-0.5,-0.3,-0.5,-0.3,-0.4,-0.1,-0.3,-0.7,-0.1,-0.3,-0.3,-0.3,-0.3,-0.3
8179,0.6,2.0,0.3,0.4,0.4,-0.5,-0.4,-1.0,-1.0,-0.6,-0.3,-0.6,-0.6,-0.6,-0.6
8187,0.0,-0.1,-0.2,-0.4,-0.1,-0.2,0.3,-0.8,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
8216,-0.7,-0.5,-0.7,-0.8,-1.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
8217,-0.5,0.0,0.0,-1.0,-0.6,-1.0,-0.4,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
8231,-0.1,0.0,-0.4,-0.6,-0.8,-0.5,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
8307,-0.6,-0.9,-0.1,-0.7,-0.1,-0.9,-0.2,-0.2,-0.7,-1.0,-0.2,-0.2,-0.2,-0.2,-0.2
8332,1.5,1.9,1.4,0.7,-0.6,0.6,0.0,-0.5,-0.7,0.2,-0.9,-0.6,-0.7,-0.7,-0.7
8356,-0.5,0.3,-0.6,0.0,-0.8,-0.9,-1.0,0.4,-0.9,-0.7,-0.5,-0.5,-0.5,-0.5,-0.5
8377,0.8,-0.2,0.0,0.1,0.6,-0.2,0.8,-0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
8404,-0.7,-0.5,-0.3,-0.7,-0.4,-0.5,-0.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
8442,-0.3,-0.4,-0.1,-0.5,-0.4,-0.7,-0.5,-0.9,-0.7,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
8463,0.7,1.4,2.4,2.4,1.5,1.4,0.6,-0.8,-0.7,-0.9,-0.3,-1.0,0.0,1.7,1.5
8517,-0.2,-0.2,-0.1,-0.9,-0.7,-1.0,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
8588,1.3,0.6,-0.1,-0.7,-0.6,-0.2,-0.2,-0.3,0.6,-0.2,-0.3,-0.7,-0.7,-0.7,-0.7
8598,-0.8,-0.8,0.0,-1.0,-0.5,-1.0,-0.3,0.2,1.0,0.2,0.0,1.1,1.8,0.9,0.5
8625,-0.5,-0.3,-0.3,-0.7,-0.3,0.1,0.0,-0.6,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
8689,-0.3,0.2,0.0,-0.1,-0.6,-0.4,-0.6,-0.4,-0.6,-0.3,-0.6,-0.6,-0.6,-0.6,-0.6
8720,-0.4,0.1,-0.1,-0.3,-0.7,-0.4,-0.3,-0.2,-0.1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
8731,0.0,-0.4,0.0,-0.3,-0.7,-1.0,-0.3,-1.0,0.3,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
8735,-0.4,-0.3,-0.7,0.3,0.0,-0.3,-0.4,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
8816,-0.2,0.6,0.6,0.1,-0.1,-0.2,-0.2,0.2,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
8837,1.4,1.5,1.9,1.2,0.5,0.5,1.8,0.5,0.2,0.0,1.1,1.0,1.6,1.9,1.2
8953,-0.6,-0.7,0.0,-0.2,-0.9,-1.1,-0.9,-0.8,-0.5,-0.9,-0.7,-0.7,-0.7,-0.7,-0.7
8981,-0.2,-0.5,0.2,0.0,1.2,0.7,0.9,1.1,0.2,1.0,1.3,0.8,2.4,1.2,1.1
8989,0.5,2.2,1.6,0.5,0.1,-0.5,-0.3,-0.1,0.0,-0.3,0.0,0.1,-0.6,-0.6,-0.7
9023,-0.3,-1.0,-0.9,-0.8,-0.4,-0.6,-0.4,-0.5,-0.5,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
9031,2.0,0.9,-0.5,-0.1,-0.1,-0.1,1.8,1.1,0.5,0.3,2.1,1.6,0.6,2.5,2.0
9040,-0.3,-1.0,0.0,-0.8,-0.4,-0.8,-1.0,-1.0,-0.9,-0.3,-0.4,-0.4,-0.4,-0.4,-0.4
9093,0.3,0.1,-1.0,-0.4,-0.2,1.5,0.0,0.0,0.7,-0.5,0.4,0.0,-0.7,-0.7,-0.7
9098,-0.3,-0.8,-0.5,-0.7,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9111,-0.6,-0.6,-0.4,-0.9,-0.7,-0.5,-0.9,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
9136,0.0,-0.4,-0.3,-0.8,-0.9,-0.1,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
9142,-0.3,-0.8,-0.1,-1.0,-1.0,-0.5,-0.9,-0.9,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
9154,0.0,0.0,0.2,-0.9,-0.2,-0.5,-0.6,-0.4,-0.7,-0.7,-0.5,-0.5,-0.5,-0.5,-0.5
9165,0.0,0.1,-0.6,0.0,0.0,-0.1,-0.6,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
9247,1.5,0.2,0.9,1.6,0.8,0.2,2.0,0.7,0.6,1.5,1.5,0.5,0.4,0.4,1.4
9252,0.8,0.8,0.5,0.4,0.4,0.0,-0.6,-0.5,-0.8,-0.6,-0.5,-0.7,-0.7,0.0,-0.1
9273,0.6,1.8,0.9,-0.1,1.2,1.5,0.5,0.3,-0.3,-0.4,0.0,-0.1,0.4,-0.1,-0.2
9275,0.0,2.8,2.0,0.7,-1.0,0.0,1.9,0.4,0.0,0.7,1.5,1.8,1.1,-0.3,-0.5
9276,-0.1,-0.6,0.1,-0.8,0.0,-0.4,0.3,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
9282,0.2,0.0,-0.1,-0.4,-0.1,-1.0,-0.7,-0.2,0.1,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
9285,1.3,1.0,2.0,0.8,-0.6,0.6,1.7,0.8,0.4,0.2,2.1,-0.1,-0.7,-0.1,0.1
9286,1.3,2.7,1.8,1.0,2.1,1.6,0.5,2.6,0.3,-0.7,0.7,-0.7,0.5,-0.1,-0.7
9288,0.9,-0.8,-0.6,-0.9,-0.6,-0.5,-0.4,-0.5,-1.0,-0.7,-0.8,-0.8,-0.8,-0.8,-0.8
9295,1.7,1.7,2.0,1.1,1.7,2.5,0.9,-0.3,0.5,-0.4,0.3,-0.5,-0.3,-0.7,-0.2
9306,-0.2,-0.4,-0.5,-0.2,-0.5,-0.1,-0.5,0.0,-0.6,-0.1,-0.5,-0.5,-0.5,-0.5,-0.5
9307,0.1,0.2,1.7,0.6,0.0,0.5,0.8,0.8,0.7,0.1,0.2,0.7,-0.4,-0.4,-0.4
9312,0.5,-0.3,-0.3,-0.2,-0.3,-0.5,-0.2,-0.2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
9315,-0.7,-0.4,0.2,-0.1,-0.8,-0.3,-0.6,0.0,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
9348,-0.2,-0.1,-0.4,-0.7,-0.7,-0.1,-0.9,-0.9,-0.5,-0.9,-0.8,-0.8,-0.8,-0.8,-0.8
9349,-0.2,1.6,1.8,0.7,0.2,1.6,1.4,0.4,-0.2,-0.3,0.2,1.8,1.1,0.5,0.1
9350,0.8,-0.5,0.0,-0.2,0.5,0.7,1.5,1.4,0.5,0.3,0.5,-0.2,0.5,-0.2,0.8
9390,1.1,1.8,1.3,0.6,0.1,2.3,1.8,1.0,0.2,2.3,1.4,0.9,1.9,0.4,-0.3
9397,0.5,-0.2,0.4,0.1,0.1,-0.3,-0.2,-0.8,-0.2,-0.6,-0.3,-0.3,-0.3,-0.3,-0.3
9398,-0.7,-0.3,-0.9,-0.6,-0.3,-0.4,-0.1,-0.7,-0.5,-0.4,-0.8,-0.8,-0.8,-0.8,-0.8
9422,2.2,1.1,0.6,0.0,-0.1,0.7,1.6,1.4,1.1,0.8,0.9,1.5,1.7,1.1,0.6
9430,0.0,0.1,-0.6,-0.6,-0.6,-0.9,-0.8,-1.0,-0.4,-0.1,-0.9,-0.9,-0.9,-0.9,-0.9
9474,1.2,2.1,1.3,1.2,1.4,1.0,0.9,1.3,1.8,1.6,0.7,0.4,2.0,1.0,0.6
9478,1.8,1.1,0.7,0.9,1.9,0.9,0.9,1.2,0.6,-0.3,1.9,0.8,0.3,-0.3,0.7
9487,-0.2,-0.5,-0.6,-0.9,-0.3,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9492,0.2,2.5,0.6,0.1,0.9,1.8,0.6,-0.4,-0.9,2.2,0.3,-0.7,-0.4,0.0,-0.2
9558,0.6,3.3,1.8,0.5,-0.8,0.4,1.9,1.3,-0.1,-0.2,0.5,1.1,2.5,2.0,0.6
9583,0.6,2.4,1.4,0.5,0.0,-0.6,0.4,0.8,0.2,-0.6,0.8,1.2,2.1,0.3,-0.1
9649,1.2,-0.4,0.5,1.7,-0.6,0.8,0.5,0.4,-0.4,0.1,-0.1,0.8,-0.3,0.4,0.4
9654,0.0,-0.1,-0.3,-0.8,-0.5,-0.6,-1.0,-0.7,-0.2,-0.2,-0.3,-0.3,-0.3,-0.3,-0.3
9655,-0.1,0.1,-0.1,-0.3,-0.1,-0.6,-0.2,-0.5,0.1,-0.3,0.1,0.1,0.1,0.1,0.1
9675,1.5,1.1,-0.8,-0.9,-0.1,-0.9,-0.9,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
9681,1.7,2.3,2.7,1.3,0.1,0.1,0.4,1.1,1.5,0.6,-0.1,-0.4,0.2,0.0,0.9
9721,1.6,0.0,0.3,3.2,2.6,1.5,1.1,0.6,1.9,2.3,0.5,0.3,0.0,2.3,1.7
9734,2.3,1.4,-0.1,-1.0,2.1,0.6,-0.3,1.6,0.5,-0.3,1.4,2.2,1.3,0.3,0.4
9735,0.7,2.9,2.2,0.6,0.2,0.3,0.1,1.8,1.1,0.6,0.8,1.0,1.4,1.5,1.5
9741,0.4,0.0,0.2,0.9,0.5,-0.1,0.6,0.0,-0.3,-0.3,-0.1,-0.1,-0.1,-0.1,-0.1
9746,0.4,0.0,0.2,-0.5,-0.2,-0.7,-0.7,-0.6,-0.3,-0.7,-0.4,-0.9,-0.9,-0.9,-0.9
9748,2.3,1.0,1.5,0.6,0.5,2.3,1.7,1.2,1.4,1.3,0.1,2.1,1.6,1.4,0.4
9758,1.1,2.0,0.2,-0.3,-0.2,0.5,0.1,-0.4,-0.5,-0.7,-0.6,-0.5,-0.8,-0.5,-0.7
9763,-0.7,1.2,1.5,0.4,-0.3,1.5,1.8,1.2,1.4,-0.3,0.6,1.4,2.5,1.0,-0.3
9798,0.2,1.3,0.7,1.7,0.6,0.6,0.7,-0.3,-0.3,-0.5,-0.4,-0.5,-0.8,-0.7,-0.6
9821,1.1,1.3,0.4,1.7,0.7,-0.6,-0.7,-0.5,1.9,-0.3,0.1,-0.8,0.9,1.0,1.6
9827,1.1,1.5,1.8,1.3,0.4,-0.3,1.1,0.6,1.3,0.9,0.8,0.5,0.2,-0.2,-0.3
9947,0.0,0.2,-0.8,-0.3,-0.3,-0.2,0.1,-0.5,-0.8,-0.3,0.0,-0.1,-0.1,0.1,0.0
9981,0.2,2.5,1.5,-0.3,1.8,1.5,1.2,1.6,1.6,2.1,2.3,0.8,1.8,1.0,-0.3
9996,1.4,1.6,1.2,0.2,0.5,0.3,-0.6,-0.4,-0.5,0.2,-0.4,-0.5,-0.4,-0.7,-0.3
10444,1.4,1.8,2.9,2.7,1.6,2.1,2.3,1.4,1.4,1.7,3.3,2.4,1.4,1.0,1.4
10520,1.9,1.2,0.8,0.9,2.3,0.9,0.1,2.1,0.5,-0.5,-0.4,-0.4,0.3,-0.3,0.9
10870,-0.1,2.8,2.7,1.6,0.3,-0.4,0.3,1.8,1.2,0.6,0.0,1.2,2.0,1.1,0.3
10999,1.1,1.3,2.0,-0.3,-0.2,-1.0,-1.0,-0.6,0.0,-0.6,-0.3,-0.5,-0.2,-0.2,-0.2
11049,1.7,3.0,0.4,0.6,1.7,1.7,2.2,0.8,2.1,1.7,0.5,3.1,2.4,0.9,0.7
11112,-0.6,-0.5,0.2,-0.6,0.2,-0.7,-0.5,-0.7,-0.3,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
11142,0.6,2.1,0.2,0.5,1.9,0.5,-0.6,0.1,1.7,1.0,1.0,0.3,3.1,-0.4,0.9
11179,-0.5,0.2,-0.4,-0.3,0.1,-0.1,0.1,-0.2,0.0,-0.2,-0.2,-0.9,-0.9,-0.9,-0.9
11181,-0.1,0.1,1.8,0.9,0.3,0.5,-0.5,-0.3,-0.5,-0.4,-0.8,-0.3,-1.0,-1.0,-1.0
11186,0.0,0.7,0.5,0.4,0.3,-0.4,-0.6,-0.8,-0.1,0.0,-0.6,-0.7,-0.4,-0.5,-0.3
11249,-0.2,-0.1,0.1,0.2,-0.2,-0.2,-0.4,-0.2,-0.1,-0.5,-0.5,-0.1,-0.3,-0.3,-0.8
11250,1.7,1.0,1.9,2.8,2.0,2.4,2.1,0.8,1.4,1.7,0.6,0.6,1.6,1.9,1.6
11336,0.3,0.0,-0.2,-0.2,0.1,-0.1,-0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0
11337,-0.2,-1.0,0.0,-0.8,-0.7,0.0,-0.7,0.2,-0.3,0.5,0.5,0.5,0.5,0.5,0.5
11344,-0.9,-0.2,-1.0,-0.3,-1.1,-0.8,-0.9,-1.0,-0.6,-0.9,-1.0,-1.0,-1.0,-1.0,-1.0
11346,1.4,1.4,2.1,1.4,0.8,0.5,0.2,-0.2,-0.4,0.5,-0.5,-0.1,0.2,0.7,1.5
11347,0.1,-0.8,-0.4,0.2,-0.8,0.0,-0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11366,0.2,2.0,1.4,0.7,0.6,1.5,1.5,1.7,2.2,1.7,-0.1,-0.2,1.2,0.5,0.7
11371,-1.0,2.1,-0.2,1.3,2.2,1.2,0.8,0.5,0.5,1.6,1.5,0.2,-0.1,0.4,1.5
11393,0.0,-0.1,0.1,-0.3,-0.4,-0.9,0.1,-0.8,-0.8,-0.7,-0.1,-0.1,-0.1,-0.1,-0.1
11449,0.1,-0.5,0.5,1.0,2.2,0.0,2.6,0.4,0.4,1.5,0.9,0.5,0.8,0.2,1.4
11455,-0.5,-0.6,0.1,-0.2,-0.7,-0.4,-0.9,-0.7,-0.7,-0.4,-0.6,-0.9,-0.7,-0.5,-0.4
11456,-0.5,-0.4,-0.3,-0.4,-0.2,-0.8,-0.3,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
11503,0.8,1.6,1.4,0.9,-0.2,-0.6,0.4,0.4,-0.3,-0.3,0.7,1.4,-0.2,-0.6,0.3
11528,-0.3,0.0,0.3,0.3,0.3,0.4,0.3,0.4,-0.5,-0.4,-0.5,0.0,-0.2,-0.6,0.0
11550,-0.1,-0.5,-0.1,-0.9,-0.1,-0.8,0.1,-0.9,-0.4,-0.3,-0.2,-0.2,-0.2,-0.2,-0.2
11575,-0.2,-0.6,-0.5,-0.5,0.2,0.2,-0.1,-0.3,-0.2,-0.2,0.4,0.0,-0.3,-0.6,-0.3
11578,1.9,-0.5,1.7,3.7,2.9,3.3,2.7,3.4,3.0,3.8,2.6,0.9,0.4,1.4,2.2
11602,-0.1,1.0,-1.5,-0.7,-0.8,-1.0,-1.0,-0.9,-0.7,-0.6,-0.3,-0.8,-0.8,-0.8,-0.8
11653,1.1,0.0,0.5,-0.5,-0.9,-0.7,-0.6,0.8,0.2,-0.2,-0.6,-1.0,-0.2,-0.9,-0.8
11654,1.7,1.2,0.6,2.0,1.9,0.7,-0.1,1.4,1.4,0.8,1.1,1.0,1.1,-0.1,-0.2
11658,-0.2,1.0,0.8,1.7,-0.3,0.6,-0.2,0.1,0.1,0.2,0.4,0.9,1.2,1.3,1.0
11668,1.6,0.8,-0.2,0.1,-0.4,-0.9,-0.3,-0.6,-0.5,-0.2,-0.3,-0.3,-0.3,-0.3,-0.3
11698,0.7,3.0,1.5,0.0,-0.3,0.1,-0.7,-0.5,-0.9,-0.5,-0.3,-0.1,0.1,-0.2,-0.8
11740,-0.9,-0.3,-1.0,-0.4,-0.9,-0.8,0.1,-0.5,-1.0,-0.2,-0.6,-0.6,-0.6,-0.6,-0.6
11741,-0.2,0.6,-0.2,0.0,-0.3,0.0,-0.1,0.2,-0.4,-0.1,-0.5,-0.5,-0.5,-0.5,-0.5
11750,-0.3,0.5,0.0,-0.1,-0.4,-0.1,0.0,-1.0,-0.9,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5
11767,0.6,2.2,0.9,0.3,0.7,1.1,2.2,1.2,0.5,0.2,0.5,0.8,0.6,-0.3,0.0
11768,1.5,3.0,0.7,1.0,1.6,1.3,2.5,1.9,2.7,1.8,2.9,0.8,2.8,2.0,2.3
11798,1.2,1.1,1.4,1.5,0.8,0.1,-0.5,-0.1,-0.2,0.0,-0.2,-0.4,-0.4,-0.5,-0.4
11805,1.4,1.1,1.1,0.7,1.5,-0.1,-0.4,-0.6,-0.8,-0.2,0.0,-0.9,0.0,0.8,0.0
11824,-0.2,-0.1,-0.6,-0.3,0.1,0.1,-1.0,-0.5,-0.6,0.0,-0.6,-0.1,0.0,-0.7,-0.5
11847,0.9,0.0,-0.2,-0.3,0.1,0.0,0.5,-0.4,-0.3,0.0,0.2,0.4,-0.2,-1.0,-0.5
11890,-0.2,-0.8,-0.5,-0.8,-0.6,-0.5,-0.3,-0.5,1.9,1.3,-0.4,-0.5,-0.8,-1.0,-1.0
11891,1.6,1.6,1.9,1.0,2.1,1.8,0.8,1.6,1.6,1.4,1.6,2.0,2.0,0.2,1.6
11894,-0.6,-0.3,0.1,-0.1,0.0,-0.4,0.1,0.0,-0.1,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
11895,1.2,1.2,0.6,0.0,0.7,1.0,2.0,1.7,1.4,1.5,0.4,-0.2,0.0,0.7,0.5
11900,1.2,0.6,-0.3,0.0,1.3,1.0,1.0,1.4,1.6,0.5,-0.6,-0.3,-0.3,0.2,0.5
11901,0.4,-0.5,-0.3,-1.0,-0.2,-0.1,0.0,-0.5,-0.2,0.0,-0.4,-0.2,-0.5,-0.5,-0.1
11909,1.9,0.6,0.3,0.0,0.3,0.6,0.9,0.6,0.1,-0.8,-0.2,-1.0,0.0,0.0,0.0
11957,0.2,1.1,1.1,1.7,0.2,-0.8,-1.0,-1.0,-0.4,-0.1,0.3,0.4,0.0,0.3,-0.5
11962,-1.1,-0.6,0.0,-0.8,-0.6,-0.9,-0.7,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9
11983,2.2,1.0,0.6,0.7,1.5,0.8,0.2,0.1,1.6,1.5,-0.2,1.0,1.2,1.8,0.8
11991,0.9,-0.7,-0.2,-0.2,0.0,-0.7,-0.5,-0.5,-0.5,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
12000,1.3,2.3,2.2,0.8,0.2,-0.4,-1.0,0.0,1.0,1.0,0.7,0.7,0.8,0.5,0.4
12015,1.4,2.3,2.1,2.1,1.7,1.3,2.1,2.0,2.0,2.3,3.1,2.2,2.3,2.2,1.2
12030,1.0,1.9,1.3,0.5,0.6,-0.3,0.9,0.5,0.8,0.1,0.0,0.0,0.5,0.5,0.6
